class,credits,displayDays,displayTime,location,occurrenceData,professor,professorRating,semester,semestersOffered,title
SW 330-02,3,Th,7:00pm - 9:50pm,Knott St Screening & Stage 123,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1140, 'endTime': 1310}], 'F': [], 'Sa': [], 'Su': []}}",Jonathan Vandergriff,,spring2026,"['Spring', 'Fall']",Series Writing: Half- Hour
SW 330-03,3,W,7:00pm - 9:50pm,DMAC Conference Room 106,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tyler Straessle,,spring2026,"['Spring', 'Fall']",Series Writing: Half- Hour
TCHR 311-01,3,Tu,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Corinna Hathuc,,spring2026,['Spring'],"Teaching and Learning Math Concepts, Skills and Critical Thinking"
TCHR 312-01,3,MW,1:00pm - 2:15pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tara Barnhart,,spring2026,"['Spring', 'Fall']",Contextual Teaching and Learning of Science
TCHR 313-01,3,TuTh,11:30am - 12:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Jamie Gravell,,spring2026,"['Spring', 'Fall']",Teaching History/Social Studies for Diverse Learners
TCHR 431-01,3,TuTh,11:30am - 12:45pm,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Corinna Hathuc,,spring2026,['Spring'],Developing Effective Educational Environments
TCHR 471-01,3,W,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Sommer Shumaker,,spring2026,"['Spring', 'Fall']",Introduction to Exceptional Learners
TCHR 493-01,3,Th,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",Trisha Sugita,,spring2026,['Spring'],Instructional Design and Educational Assessment
TCHR 521-01,2,M,4:00pm - 5:50pm,Reeves Hall SED Reading Lb 3,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1070}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tara Barnhart,,spring2026,['Spring'],Science Teaching and Learning in Elementary Settings
TCHR 522-01,3,Th/TBA,7:00pm/TBA - 9:50pm/TBA,TBA/Hybrid Class (See Notes),"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Jamie Gravell,,spring2026,['Spring'],Educational Technology for Secondary Settings
TCHR 544-01,3,M,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Stacy Eldred,,spring2026,"['Spring', 'Fall']",Legal Aspects of Special Education
TCHR 547-01,3,W,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 1140, 'endTime': 1310}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Kristen Guttenplan,,spring2026,['Spring'],Theories of Learning and Development for Education
TCHR 550-01,0,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Evaluating Teaching Performance Expectations
TCHR 571-01,3,W,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Sommer Shumaker,,spring2026,"['Spring', 'Fall']",Introduction to Exceptional Learners
TCHR 582-01,3-6,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Multiple Subject
TCHR 583-01,3-6,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Single Subject
TCHR 590-01,3,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Mild/Moderate I
TCHR 591-01,3,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Extensive Support Needs I
TCHR 592-01,3,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Mild/Moderate II
TCHR 593-01,3,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",Trisha Sugita,,spring2026,"['Spring', 'Fall']",Student Teaching: Extensive Support Needs II
TCHR 595-01,3,M,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jennifer Kong,,spring2026,['Spring'],Education Specialist Proseminar
TCHR 600-01,3,Tu,4:00pm - 6:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1130}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jennifer Kong,,spring2026,"['Spring', 'Fall']",MACI Proseminar
TCHR 696-01,3,M,7:00pm - 9:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1310}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Colette O'Bannion,,spring2026,['Spring'],Master of Arts in Teaching Capstone Project
TH 100-01,3,TuTh,9:00am - 10:15am,ETC Computer Lab 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 540, 'endTime': 615}], 'W': [], 'Th': [{'startTime': 540, 'endTime': 615}], 'F': [], 'Sa': [], 'Su': []}}",Bailey Mcclure-Frank,,spring2026,"['Spring', 'Fall']",Introduction to Entertainment Design and Technology
TH 105-01,0.5,Th,5:30pm - 9:21pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 1050, 'endTime': 1281}], 'F': [], 'Sa': [], 'Su': []}}",Madison Budds,,spring2026,"['Spring', 'Fall']",Theatre Practicum
TH 110-01,3,TuTh,1:00pm - 2:15pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Carlos Tesoro,78,spring2026,"['Spring', 'Fall']",Introduction to Acting
TH 110-03,3,MW,11:30am - 12:45pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 690, 'endTime': 765}], 'Tu': [], 'W': [{'startTime': 690, 'endTime': 765}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Amanda Zarr,77,spring2026,"['Spring', 'Fall']",Introduction to Acting
TH 110-04,3,MW,1:00pm - 2:15pm,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Amanda Zarr,77,spring2026,"['Spring', 'Fall']",Introduction to Acting
TH 110-05,3,TuTh,11:30am - 12:45pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Alex Ubokudom,,spring2026,"['Spring', 'Fall']",Introduction to Acting
TH 110-06,3,TuTh,10:00am - 11:15am,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Alex Ubokudom,,spring2026,"['Spring', 'Fall']",Introduction to Acting
TH 112-04,3,MW,2:30pm - 3:45pm,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Tamiko Washington,67,spring2026,['Spring'],Acting Fundamentals
TH 112-01,3,MW,10:00am - 11:15am,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 675}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 675}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ryan Garbayo,,spring2026,['Spring'],Acting Fundamentals
TH 112-02,3,MW,1:00pm - 2:15pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ryan Garbayo,,spring2026,['Spring'],Acting Fundamentals
TH 112-03,3,MW,2:30pm - 3:45pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Ryan Garbayo,,spring2026,['Spring'],Acting Fundamentals
TH 113-04,1,MW,8:00pm - 10:00pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1200, 'endTime': 1320}], 'Tu': [], 'W': [{'startTime': 1200, 'endTime': 1320}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jocelyn Buckner,,spring2026,"['Spring', 'Fall']",Theatre Performance
TH 150-03,3,MW,4:00pm - 5:15pm,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Drew Chappell,93,spring2026,"['Spring', 'Fall']",Theatre in World Cultures
TH 150-01,3,TuTh,10:00am - 11:15am,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Craig Fleming,,spring2026,"['Spring', 'Fall']",Theatre in World Cultures
TH 150-02,3,TuTh,11:30am - 12:45pm,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 690, 'endTime': 765}], 'W': [], 'Th': [{'startTime': 690, 'endTime': 765}], 'F': [], 'Sa': [], 'Su': []}}",Craig Fleming,,spring2026,"['Spring', 'Fall']",Theatre in World Cultures
TH 201-01,3,TuTh,1:00pm - 2:15pm,ETC Computer Lab 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Bailey Mcclure-Frank,,spring2026,"['Spring', 'Fall']",Stagecraft
TH 204-01,3,TuTh,10:00am - 11:15am,ETC Costume Shop 105,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Joyce Cantrell,,spring2026,"['Spring', 'Fall']",Costume Construction
TH 211-01,3,TuTh,10:00am - 11:15am,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 600, 'endTime': 675}], 'W': [], 'Th': [{'startTime': 600, 'endTime': 675}], 'F': [], 'Sa': [], 'Su': []}}",Tamiko Washington,67,spring2026,['Spring'],Movement for the Performer
TH 211-02,3,TuTh,1:00pm - 2:15pm,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Tamiko Washington,67,spring2026,['Spring'],Movement for the Performer
TH 221-01,3,TuTh,4:00pm - 5:15pm,Moulton Center Make-Up 133,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 960, 'endTime': 1035}], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1035}], 'F': [], 'Sa': [], 'Su': []}}",Joyce Cantrell,,spring2026,['Spring'],Introduction to Theatrical Makeup
TH 230-01,3,MW,4:00pm - 5:15pm,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",John Benitz,,spring2026,"['Spring', 'Fall']",Screen Acting I
TH 270-01,3,TuTh,2:30pm - 3:45pm,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Drew Chappell,93,spring2026,['Spring'],Script Analysis
TH 301-01,3,MW,11:30am - 12:45pm,ETC Computer Lab 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 690, 'endTime': 765}], 'Tu': [], 'W': [{'startTime': 690, 'endTime': 765}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Josh Epstein,,spring2026,['Spring'],Drafting for the Entertainment Industry
TH 301-02,3,MW,1:00pm - 2:15pm,ETC Computer Lab 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Josh Epstein,,spring2026,['Spring'],Drafting for the Entertainment Industry
TH 305-01,1,M,7:00pm - 8:00pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1140, 'endTime': 1200}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jessie Bender,,spring2026,"['Spring', 'Fall']",Theatre Production
TH 305-02,1,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",TBA,,spring2026,"['Spring', 'Fall']",Theatre Production
TH 313-01,1,TuTh,8:00pm - 10:00pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1200, 'endTime': 1320}], 'W': [], 'Th': [{'startTime': 1200, 'endTime': 1320}], 'F': [], 'Sa': [], 'Su': []}}",Nicole Diloreto,,spring2026,"['Spring', 'Fall']",Theatre Performance
TH 313-04,1,MW,8:00pm - 10:00pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 1200, 'endTime': 1320}], 'Tu': [], 'W': [{'startTime': 1200, 'endTime': 1320}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jocelyn Buckner,,spring2026,"['Spring', 'Fall']",Theatre Performance
TH 315-01,3,MW,11:30am - 12:45pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 690, 'endTime': 765}], 'Tu': [], 'W': [{'startTime': 690, 'endTime': 765}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nick Gabriel,,spring2026,['Spring'],Acting Styles
TH 320-01,3,MW,1:00pm - 2:15pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nick Gabriel,,spring2026,['Spring'],Improvisation
TH 322-01,3,TuTh,2:30pm - 3:45pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Carlos Tesoro,78,spring2026,['Spring'],Acting Shakespeare I
TH 329-01,3,TuTh,2:30pm - 3:45pm,ETC Computer Lab 112,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 945}], 'W': [], 'Th': [{'startTime': 870, 'endTime': 945}], 'F': [], 'Sa': [], 'Su': []}}",Bailey Mcclure-Frank,,spring2026,"['Spring', 'Fall']",Experimental Course
TH 329-02,3,Th,1:00pm - 3:50pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 780, 'endTime': 950}], 'F': [], 'Sa': [], 'Su': []}}",John Benitz,,spring2026,"['Spring', 'Fall']",Experimental Course
TH 330-01,3,MW,10:00am - 12:50pm,ETC Movement Room 103,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 770}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 770}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",John Benitz,,spring2026,['Spring'],Screen Acting II
TH 340-01,3,MW,4:00pm - 5:15pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1035}], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1035}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Josh Epstein,,spring2026,['Spring'],Production Collaboration for Directors and Designers
TH 350-01,3,TBA,TBA,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': None}",TBA,,spring2026,['Spring'],London Theatre Tour
TH 369-01,3,MW,2:30pm - 3:45pm,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Drew Chappell,93,spring2026,['Spring'],Dramatic Theory and Criticism
TH 372-01,3,MW,10:00am - 11:15am,TBA,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 600, 'endTime': 675}], 'Tu': [], 'W': [{'startTime': 600, 'endTime': 675}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Adam Lebowitz-Lockard,,spring2026,['Spring'],Theatre History II - Eighteenth to Twentieth Centuries
TH 374-01,3,TuTh,1:00pm - 2:15pm,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 780, 'endTime': 855}], 'W': [], 'Th': [{'startTime': 780, 'endTime': 855}], 'F': [], 'Sa': [], 'Su': []}}",Drew Chappell,93,spring2026,['Spring'],Theatre for Social Change
TH 389-01,1-3,F,1:00pm - 3:50pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 780, 'endTime': 950}], 'Sa': [], 'Su': []}}",Carlos Tesoro,78,spring2026,['Spring'],Directing II - One Act Play Production
TH 419-01,3,MW,2:30pm - 3:45pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 945}], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 945}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Nick Gabriel,,spring2026,['Spring'],The Actor Process: From Rehearsal to Performance
TH 489-01,3,F,10:00am - 12:50pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [], 'F': [{'startTime': 600, 'endTime': 770}], 'Sa': [], 'Su': []}}",Carlos Tesoro,78,spring2026,['Spring'],One Act Play Production Workshop
TH 497B-01,3,Tu,2:30pm - 5:20pm,MC O.L.Halsell Studio Thea 149,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 870, 'endTime': 1040}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Marya Mazor,,spring2026,['Spring'],BFA Showcase
TH 497B-01L,0,Tu,5:30pm - 7:00pm,Moulton Center Thea Perfor 230,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [{'startTime': 1050, 'endTime': 1140}], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Marya Mazor,,spring2026,['Spring'],BFA Showcase
TH 498A-01,3,MW,1:00pm - 2:15pm,Moulton Center 212,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 780, 'endTime': 855}], 'Tu': [], 'W': [{'startTime': 780, 'endTime': 855}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Jocelyn Buckner,,spring2026,['Spring'],Senior Seminar: Professional Development
TWP 114-03,3,M,4:00pm - 6:50pm,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 960, 'endTime': 1130}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Steven Hirsen,78,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
TWP 114-L03,0,M,2:30pm - 4:00pm,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [{'startTime': 870, 'endTime': 960}], 'Tu': [], 'W': [], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",Bill Rosenthal,68,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
TWP 114-L01,0,Th,10:00am - 11:30am,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 600, 'endTime': 690}], 'F': [], 'Sa': [], 'Su': []}}",TBA,,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
TWP 114-L02,0,W,2:30pm - 4:00pm,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 870, 'endTime': 960}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",TBA,,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
TWP 114-01,3,Th,4:00pm - 6:50pm,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [], 'Th': [{'startTime': 960, 'endTime': 1130}], 'F': [], 'Sa': [], 'Su': []}}",TBA,,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
TWP 114-02,3,W,4:00pm - 6:50pm,Knott TV Control & Stage 116,"{'starts': 1769155200, 'ends': 1778310000, 'daysOccurring': {'M': [], 'Tu': [], 'W': [{'startTime': 960, 'endTime': 1130}], 'Th': [], 'F': [], 'Sa': [], 'Su': []}}",TBA,,spring2026,"['Spring', 'Fall']",Introduction to Television Production: Studio
